id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
12421106,https://www.airbnb.com/rooms/12421106,20231218032538,2023-12-18,previous scrape,Condo in Ottawa · ★5.0 · Studio · 2 beds · 2 baths,,SOPA - Ottawa Downtown Core,https://a0.muscache.com/pictures/miso/Hosting-12421106/original/c784f183-fa05-47e6-8109-4fa02b85bcb4.jpeg,67179584,https://www.airbnb.com/users/show/67179584,Ike,2016-04-14,Canada,"Construction Professional with a love for life, travelling and meeting new people.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/c29d49d0-ae92-4a38-a8b4-1421deca96ff.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c29d49d0-ae92-4a38-a8b4-1421deca96ff.jpg?aki_policy=profile_x_medium,Byward Market - Parliament Hill,7,8,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Somerset,,45.41814,-75.70267,Entire condo,Entire home/apt,4,,2 baths,,2,[],$300.00,30,730,30,30,730,730,30.0,730.0,,t,21,21,21,21,2023-12-18,7,0,0,2016-05-14,2016-09-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,6,6,0,0,0.08
12464494,https://www.airbnb.com/rooms/12464494,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.96 · 1 bedroom · 1 bed · 1.5 shared baths,,"Britannia used to be Ottawa's cottage community and this house and many others in Britannia village began as cottages.  Yacht club nearby.  Close to river and beaches and ice cream/coffee shop and bakery. Also walking distance from a little cluster of shops:  Farm Boy, Rainbow (best natural food store in town), 2 banks, Shoppers Drug Mart, McDonalds, and Salvation Army. Within a 20 min walk, theatres, many Arabic and South Asian groceries and restaurants.  What more could you want?",https://a0.muscache.com/pictures/176c9682-a536-4f97-b145-c9aaa328d630.jpg,66372309,https://www.airbnb.com/users/show/66372309,Anne,2016-04-08,"Ottawa, Canada","I am artist and an Executive Coach.   I love to cycle, and hang out with my grandkids, who live a city bus ride away.  

I have lived in Jordan, Greece, UK, and USA and have travelled to Middle East, Africa, Europe and Asia.  

I love hosting AirBNB guests -and am careful about who I accept.  I look for people who fit in well with other guests.  I may be here while you visiting (hope so), but I do travel a fair bit.",within an hour,100%,64%,f,https://a0.muscache.com/im/pictures/user/c69baba5-82a2-4693-b60f-b0d5d60ef5ba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c69baba5-82a2-4693-b60f-b0d5d60ef5ba.jpg?aki_policy=profile_x_medium,,2,6,"['phone', 'work_email']",t,t,"Ottawa, Ontario, Canada",Bay,,45.36366,-75.79489,Private room in home,Private room,2,,1.5 shared baths,,1,[],$37.00,31,1125,31,31,1125,1125,31.0,1125.0,,t,0,0,0,169,2023-12-18,27,4,0,2016-05-16,2023-09-30,4.96,4.96,4.96,4.96,5.0,4.85,4.93,,f,2,0,2,0,0.29
12500503,https://www.airbnb.com/rooms/12500503,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · ★4.58 · 1 bedroom · 1 bed · 1 bath,,The neighbourhood is safe and you can walk at night any time.,https://a0.muscache.com/pictures/1d317e60-acbb-4cde-ba1a-a991079d6f8a.jpg,67692062,https://www.airbnb.com/users/show/67692062,Itay,2016-04-18,"Vaughan, Canada","",within an hour,100%,92%,f,https://a0.muscache.com/im/pictures/user/350ed9bc-de5f-42df-8263-0c04d65f8380.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/350ed9bc-de5f-42df-8263-0c04d65f8380.jpg?aki_policy=profile_x_medium,Bethany,2,2,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.42828,-75.68346,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$190.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,29,59,89,89,2023-12-18,223,0,0,2016-04-23,2022-06-27,4.58,4.83,4.42,4.83,4.71,4.91,4.69,,f,1,1,0,0,2.39
12565735,https://www.airbnb.com/rooms/12565735,20231218032538,2023-12-18,city scrape,Townhouse in Ottawa · ★4.66 · 2 bedrooms · 3 beds · 2.5 baths,,In a quite residential area in the south part of Ottawa (Barrhaven). Lots of green spaces and parks nearby.,https://a0.muscache.com/pictures/8ff8b461-8026-49f1-b727-8f7fb47ec20a.jpg,46338117,https://www.airbnb.com/users/show/46338117,Siyu,2015-10-12,"Ottawa, Canada",Love traveling and food. ,N/A,N/A,0%,f,https://a0.muscache.com/im/pictures/user/1622799a-764f-47f5-bacd-083b6206012f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1622799a-764f-47f5-bacd-083b6206012f.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,"Ottawa, Ontario, Canada",Gloucester-South Nepean,,45.27141,-75.72605,Entire townhouse,Entire home/apt,7,,2.5 baths,,3,[],$150.00,30,100,30,30,1125,1125,30.0,1125.0,,t,1,7,19,274,2023-12-18,53,0,0,2017-04-29,2020-03-04,4.66,4.83,4.68,4.98,4.96,4.69,4.67,,f,1,1,0,0,0.66
12638760,https://www.airbnb.com/rooms/12638760,20231218032538,2023-12-18,city scrape,Townhouse in Ottawa · ★4.14 · 1 bedroom · 1 bed · 1.5 shared baths,,"Quiet and comfortable.  Close to various recreation facilities, and grocery stores and restaurants.",https://a0.muscache.com/pictures/3bb1b743-90bc-4867-8d51-d308522b7195.jpg,3894080,https://www.airbnb.com/users/show/3894080,Maxine,2012-10-16,"Ottawa, Canada","Tall Black female who is a single mother of one girl.  I work during the days.  I have hosted international students for the past 9 years.  I fully understand how to share my space and how to make others feel comfortable and at home in my shared space.

I like to go shopping, to travel and to watch movies and to read.  I love travelling to the Caribbean and to Florida and other parts of the USA.  I love comedy shows, I  love music and dancing.  I also love to try a variety of foods.

I love to travel by land, air and rail.  I like staying at hotels and meeting interesting people.

My life motto is to live and let's live.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/432c0f86-2794-4237-97f5-179e27480cae.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/432c0f86-2794-4237-97f5-179e27480cae.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Gloucester-Southgate,,45.34766,-75.63014,Private room in townhouse,Private room,1,,1.5 shared baths,,1,[],$35.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,0,0,260,2023-12-18,14,3,0,2018-08-30,2023-10-28,4.14,4.21,4.64,4.93,4.36,4.21,4.14,,t,2,0,2,0,0.22
12707675,https://www.airbnb.com/rooms/12707675,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.87 · 3 bedrooms · 3 beds · 1.5 shared baths,,This is a hi end neighbourhood of Ottawa,https://a0.muscache.com/pictures/miso/Hosting-12707675/original/c0c531bd-b4f2-4ede-bf6d-168a32a3892e.jpeg,28278044,https://www.airbnb.com/users/show/28278044,Dragan,2015-02-24,"Ottawa, Canada",Retired mathematics high school teacher who speaks english.,within an hour,100%,68%,t,https://a0.muscache.com/im/users/28278044/profile_pic/1424789913/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/28278044/profile_pic/1424789913/original.jpg?aki_policy=profile_x_medium,,3,4,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Beacon Hill-Cyrville,,45.45402,-75.61886,Private room in home,Private room,6,,1.5 shared baths,,3,[],$82.00,1,5,1,1,5,5,1.0,5.0,,t,27,57,57,57,2023-12-18,63,6,0,2017-02-19,2023-09-05,4.87,4.83,4.89,4.89,4.87,4.79,4.83,STR-826-211,f,3,0,3,0,0.76
12710984,https://www.airbnb.com/rooms/12710984,20231218032538,2023-12-18,previous scrape,Rental unit in Ottawa · ★5.0 · 3 bedrooms · 3 beds · 2 baths,,"This location is extremely walkable. Easy access to amenities, shopping, sightseeing, nature and public transit.",https://a0.muscache.com/pictures/3305e39f-7b88-4bc8-bbe5-ee4349fb949d.jpg,57665476,https://www.airbnb.com/users/show/57665476,Allison,2016-02-06,"Ottawa, Canada","I set up my apartments by putting myself in my guests' shoes: what would I need if I was away from home and sharing space with family, friends or work colleagues? Beyond what I would need, what little extras would make my stay perfect?
I aspire to exceed my guests' expectations every time.
I'm a long-time runner and would be happy to provide a selection 5-15 km running routes. I’m taking time off running right now, otherwise I’d be guide. ",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/a5cfd0de-fa2a-468a-98ca-2333baa7d9d7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a5cfd0de-fa2a-468a-98ca-2333baa7d9d7.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.43525,-75.6781,Entire rental unit,Entire home/apt,6,,2 baths,,3,[],,30,100,30,30,100,100,30.0,100.0,,,0,0,0,0,2023-12-18,108,0,0,2016-05-19,2020-03-08,5.0,5.0,4.99,4.99,4.97,4.84,4.87,,f,2,2,0,0,1.17
12760836,https://www.airbnb.com/rooms/12760836,20231218032538,2023-12-18,previous scrape,Home in Ottawa · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/dd4de224-f43f-4815-a0e9-0d1227a92def.jpg,69417583,https://www.airbnb.com/users/show/69417583,Amy,2016-04-28,"Ottawa, Canada",Please call me in advance for all bookings 6138848080,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/48ea4451-d411-446b-a901-1f10b5448485.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/48ea4451-d411-446b-a901-1f10b5448485.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,,College,,45.36543,-75.74246,Private room in home,Private room,2,,1 shared bath,,1,[],$80.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,0,0,0,2023-12-18,3,0,0,2016-05-17,2018-07-14,4.67,4.67,4.67,5.0,4.67,5.0,4.67,,f,1,0,1,0,0.03
12785256,https://www.airbnb.com/rooms/12785256,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.95 · 3 bedrooms · 3 beds · 1 bath,,"The house is nestled in a quaint, tree lined neighbourhood steps away from unique restaurants, and shopping as well as immediate access to the 417 Higheay, the Ottawa River Parkway and Gatineau Park. Minutes away from fantastic neighborhoods including Westboro, Hintonburg, Downtown and the Canal.",https://a0.muscache.com/pictures/d40d9b28-94f5-48dc-8876-84b87a333620.jpg,10964947,https://www.airbnb.com/users/show/10964947,Trevor,2014-01-02,"Ottawa, Canada","We’ve made every effort to make your stay in Ottawa a relaxing and enjoyable experience. Take comfort in the many years of positive reviews we’ve received as super hosts. 

Please don't hesitate to reach out. We’re happy to respond quickly to any questions you may have before booking. ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/5fe4f122-d40c-4667-b297-ac94b61e6388.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5fe4f122-d40c-4667-b297-ac94b61e6388.jpg?aki_policy=profile_x_medium,,3,5,"['email', 'phone', 'work_email']",t,t,"Ottawa, Ontario, Canada",College,,45.34238,-75.78619,Entire home,Entire home/apt,4,,1 bath,,3,[],$82.00,30,365,30,30,1125,1125,30.0,1125.0,,t,9,30,60,230,2023-12-18,38,3,1,2016-05-24,2023-11-30,4.95,4.92,4.89,4.95,4.97,4.76,4.78,,t,3,3,0,0,0.41
12917563,https://www.airbnb.com/rooms/12917563,20231218032538,2023-12-18,city scrape,Townhouse in Ottawa · ★4.95 · 3 bedrooms · 3 beds · 2.5 baths,,"Located in Avalon West in Orleans. Whether you’re savouring quiet moments around the nearby community ponds, exploring the multi-use pathways or enjoying time at the parks close by, nature is only a few steps away. <br /><br />You’re close to many Orléans amenities. Shopping centres along Innes Road feature your favourite big-box stores like JYSK, Home Depot, Winners, Lowes, Walmart and more. There are grocery stores aplenty, as well as great local restaurants.",https://a0.muscache.com/pictures/miso/Hosting-12917563/original/cc882dae-98af-4627-b8ed-7352c07659ae.jpeg,70845537,https://www.airbnb.com/users/show/70845537,Eddie,2016-05-07,"Ottawa, Canada","Eddie Villarta is an Information Technology professional with more than 20 years of experience in technology, banking, logistics, business process operations and higher education industries. He loves travelling alone, with family or friends.",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/1abff082-6286-4142-989a-b71894be884b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1abff082-6286-4142-989a-b71894be884b.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,"Ottawa, Ontario, Canada",Cumberland,,45.45432,-75.48233,Entire townhouse,Entire home/apt,6,,2.5 baths,,3,[],$155.00,2,180,2,2,1125,1125,2.0,1125.0,,t,15,45,75,350,2023-12-18,60,29,0,2022-05-16,2023-11-04,4.95,4.92,4.97,4.87,4.93,4.8,4.8,STR-826-888,f,1,1,0,0,3.09
12923542,https://www.airbnb.com/rooms/12923542,20231218032538,2023-12-18,previous scrape,Townhouse in Ottawa · 3 bedrooms · 3 beds · 2.5 baths,,,https://a0.muscache.com/pictures/836cdc03-afe9-417d-be82-d946b18bdd8a.jpg,5956248,https://www.airbnb.com/users/show/5956248,Rick,2013-04-16,"Ottawa, Canada",I am a professional who works in the finance sector in Ottawa,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/6d49f394-4818-462a-a999-f6a5a79902d9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6d49f394-4818-462a-a999-f6a5a79902d9.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Kitchissippi,,45.4033,-75.73265,Entire townhouse,Entire home/apt,5,,2.5 baths,,3,[],,30,1125,30,30,1125,1125,30.0,1125.0,,,0,0,0,0,2023-12-18,2,0,0,2016-07-03,2019-07-03,4.5,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.02
12947841,https://www.airbnb.com/rooms/12947841,20231218032538,2023-12-18,previous scrape,Home in Ottawa · 2 bedrooms · 2 beds · 1 bath,,"Preston Street is the heart of Ottawa's Little Italy neighbourhood. Renamed Corso Italia to reflect the Italian heritage of the area, it offers tree-lined streets, award-winning Italian and international cuisine and independent boutiques, making this one of Ottawa's most inviting neighborhoods. This is your cycle-friendly rest stop that links the City's two most picturesque cycling paths, the Ottawa River and the Rideau Canal Pathways. Park your bike here and enjoy one of the many sunny patios in this area. Centrally located in west Centretown between Dow's Lake and the Ottawa River, Little Italy is easily accessible to and from anywhere in the city. This is home to some of Ottawa's biggest festivals, Tulip Festival in May, Italian Week in June Blues Fest in July, and GrapeFest in September, but there is always something to do in Little Italy.<br /><br />https://www.ottawatourism.ca/member/preston-street-bia-little-italy/",https://a0.muscache.com/pictures/2527be62-085b-47ef-8567-3b3ec5f72a9b.jpg,4226265,https://www.airbnb.com/users/show/4226265,Patrick,2012-11-23,"Ottawa, Canada","fun and easy going travel enthusiast, lover of food and wine

",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/670fcdc1-431f-47d9-87c4-bb11887f2460.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/670fcdc1-431f-47d9-87c4-bb11887f2460.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,"Ottawa, Ontario, Canada",Kitchissippi,,45.39929,-75.71335,Entire home,Entire home/apt,4,,1 bath,,2,[],,30,1125,30,30,1125,1125,30.0,1125.0,,,0,0,0,0,2023-12-18,2,0,0,2019-05-27,2019-07-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.04
12983337,https://www.airbnb.com/rooms/12983337,20231218032538,2023-12-18,city scrape,Guesthouse in Ottawa · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,,"Ottawas beach community. Very safe.  Close to DND and Algonquin college.  5 minute walk to: Ottawa river sandy beach, picnic area, birding area, bike path and x country ski path, coffee and icecream shop, bakery, groceries, restaurants, drug store, bank.  <br />1 minute walk to bus stop. Great middle eastern and south Asian groceries and restaurants within 20 minute walk. Bayshore mall within 30 minute walk. Theatre too.",https://a0.muscache.com/pictures/d6544e12-fa2f-44e5-b47a-90808832ddb3.jpg,66372309,https://www.airbnb.com/users/show/66372309,Anne,2016-04-08,"Ottawa, Canada","I am artist and an Executive Coach.   I love to cycle, and hang out with my grandkids, who live a city bus ride away.  

I have lived in Jordan, Greece, UK, and USA and have travelled to Middle East, Africa, Europe and Asia.  

I love hosting AirBNB guests -and am careful about who I accept.  I look for people who fit in well with other guests.  I may be here while you visiting (hope so), but I do travel a fair bit.",within an hour,100%,64%,f,https://a0.muscache.com/im/pictures/user/c69baba5-82a2-4693-b60f-b0d5d60ef5ba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c69baba5-82a2-4693-b60f-b0d5d60ef5ba.jpg?aki_policy=profile_x_medium,,2,6,"['phone', 'work_email']",t,t,"Ottawa, Ontario, Canada",Bay,,45.36527,-75.79544,Private room in guesthouse,Private room,2,,1.5 baths,,1,[],$44.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,12,29,59,149,2023-12-18,6,2,0,2016-08-27,2023-05-25,4.67,4.33,5.0,5.0,4.67,4.5,4.67,,f,2,0,2,0,0.07
13018092,https://www.airbnb.com/rooms/13018092,20231218032538,2023-12-18,city scrape,Bungalow in Ottawa · ★4.83 · 3 bedrooms · 3 beds · 1 bath,,"45 min drive to downtown Ottawa, and 15 minutes to Kanata. This property is situated in a small community bordered by pristine beaches.  Conveniently located a few steps from the Lighthouse restaurant and general store. Live music offered at various venues in the community throughout the week.",https://a0.muscache.com/pictures/c9725065-09e7-4507-b91f-a896c0ac14c2.jpg,66211629,https://www.airbnb.com/users/show/66211629,Dan&Sarah,2016-04-07,"Ottawa, Canada","",N/A,N/A,83%,f,https://a0.muscache.com/im/pictures/user/8452f677-be90-4703-bc5f-b5ff9c6f707f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8452f677-be90-4703-bc5f-b5ff9c6f707f.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",West Carleton-March,,45.51004,-76.0968,Entire bungalow,Entire home/apt,5,,1 bath,,3,[],$365.00,7,1125,7,7,1125,1125,7.0,1125.0,,t,0,0,0,165,2023-12-18,40,5,0,2016-07-11,2023-08-25,4.83,4.83,4.75,4.98,4.98,4.98,4.6,STR-826-868,f,1,1,0,0,0.44
13058377,https://www.airbnb.com/rooms/13058377,20231218032538,2023-12-18,previous scrape,Home in Ottawa · ★4.90 · 3 bedrooms · 5 beds · 2.5 baths,,,https://a0.muscache.com/pictures/945fbd44-186a-47c1-8d76-e96a9a151daa.jpg,49954531,https://www.airbnb.com/users/show/49954531,Jon,2015-11-26,"Ottawa, Canada","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/16d08f84-d549-42b5-9702-5660b7fca94c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/16d08f84-d549-42b5-9702-5660b7fca94c.jpg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,f,,Barrhaven,,45.26942,-75.75594,Entire home,Entire home/apt,8,,2.5 baths,,5,[],,30,1125,30,30,1125,1125,30.0,1125.0,,,0,0,0,0,2023-12-18,20,0,0,2017-07-03,2019-12-20,4.9,5.0,4.75,4.95,5.0,4.95,4.95,,f,1,1,0,0,0.25
13064647,https://www.airbnb.com/rooms/13064647,20231218032538,2023-12-18,previous scrape,Home in Ottawa · 3 bedrooms · 2 beds · 1.5 baths,,The neighbourhood is quiet and peaceful a two minute walk to a children's park and 15 minutes from downtown Ottawa.,https://a0.muscache.com/pictures/73cf32da-332f-4f85-ae8e-cb261b801f32.jpg,65812802,https://www.airbnb.com/users/show/65812802,Stephanie And Dean,2016-04-04,"Ottawa, Canada","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/7c68edd7-fcdc-4808-b089-2b0ce3b06d19.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7c68edd7-fcdc-4808-b089-2b0ce3b06d19.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Alta Vista,,45.3848,-75.66773,Entire home,Entire home/apt,4,,1.5 baths,,2,[],,30,1125,30,30,1125,1125,30.0,1125.0,,,0,0,0,0,2023-12-18,2,0,0,2016-06-22,2016-09-06,4.5,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.02
